start_ts,end_ts,flow,avg_flow,std,pred
2016-05-15 18:19:03,2016-05-15 18:48:32,1764,29.4,9.10347918838,28.93046604732442
2016-05-15 18:49:02,2016-05-15 19:18:34,2103,35.05,7.96120803229,37.573531471827515
2016-05-15 19:19:03,2016-05-15 19:48:37,1780,29.666666666666668,8.23542483556,29.05317369929796
2016-05-15 19:49:03,2016-05-15 20:18:32,1651,27.516666666666666,7.61684901313,24.62596418231208
2016-05-15 20:19:03,2016-05-15 20:48:33,1501,25.016666666666666,7.77708528663,30.410359233882353
2016-05-15 20:49:03,2016-05-15 21:18:33,1469,24.483333333333334,7.3835214423,21.270438686744775
2016-05-15 21:19:03,2016-05-15 21:48:36,1398,23.3,6.42987817407,21.321403583929555
2016-05-15 21:49:05,2016-05-15 22:18:34,1176,19.6,6.98856208386,18.422748917569884
2016-05-15 22:19:02,2016-05-15 22:48:33,991,16.516666666666666,5.81231929229,14.601098016107773
2016-05-15 22:49:04,2016-05-15 23:18:33,768,12.8,5.13744424138,14.802701561387044
2016-05-15 23:19:03,2016-05-15 23:48:34,629,10.483333333333333,4.14524493312,8.413506474653573
2016-05-15 23:49:04,2016-05-16 00:18:35,459,7.65,3.9320266191,6.8200644155363666
2016-05-16 00:19:03,2016-05-16 00:48:33,334,5.566666666666666,2.94033255867,4.7806562816970795
2016-05-16 00:49:03,2016-05-16 01:18:33,259,4.316666666666666,2.14080722055,3.2391611139964867
2016-05-16 01:19:04,2016-05-16 01:48:35,225,3.75,2.64968551593,3.881190356661877
2016-05-16 01:49:05,2016-05-16 02:18:33,156,2.6,1.79071680248,2.1179122185689137
2016-05-16 02:19:04,2016-05-16 02:48:34,125,2.0833333333333335,1.80084856541,2.4438948443263393
2016-05-16 02:49:02,2016-05-16 03:18:33,113,1.8833333333333333,1.23951155254,2.144819619434343
2016-05-16 03:19:03,2016-05-16 03:48:33,168,2.8,1.83303027798,2.945306636313443
2016-05-16 03:49:03,2016-05-16 04:19:32,168,2.8,1.74928556845,2.2506942862946495
2016-05-16 04:20:02,2016-05-16 04:49:32,242,4.033333333333333,2.52960251599,3.1664049505931144
2016-05-16 04:50:02,2016-05-16 05:19:33,397,6.616666666666666,2.85243560644,8.609563925782735
2016-05-16 05:20:03,2016-05-16 05:49:35,745,12.416666666666666,3.96775195237,14.599328692181402
2016-05-16 05:50:04,2016-05-16 06:19:32,1017,16.95,5.59590624177,18.041118011859584
2016-05-16 06:20:02,2016-05-16 06:49:31,1533,25.55,6.59905296236,27.02306103809325
2016-05-16 06:50:01,2016-05-16 07:19:33,1916,31.933333333333334,8.67922167529,34.472378484200334
2016-05-16 07:20:03,2016-05-16 07:49:33,2014,33.56666666666667,8.79273690168,33.17634452473252
2016-05-16 07:50:03,2016-05-16 08:19:34,1879,31.316666666666666,7.58175807815,26.037300290566087
2016-05-16 08:20:02,2016-05-16 08:49:32,1813,30.216666666666665,7.65526325841,33.325135855776196
2016-05-16 08:50:03,2016-05-16 09:19:33,1530,25.5,7.41507473552,27.322734065812494
2016-05-16 09:20:03,2016-05-16 09:49:33,1556,25.933333333333334,6.42875484747,25.21623493709306
2016-05-16 09:50:03,2016-05-16 10:19:33,1467,24.45,6.08392691168,24.957486087627178
2016-05-16 10:20:02,2016-05-16 10:49:33,1584,26.4,8.51312711836,32.27646072337031
2016-05-16 10:50:03,2016-05-16 11:19:33,1610,26.833333333333332,6.91174523707,24.292010669182446
2016-05-16 11:20:02,2016-05-16 11:49:33,1687,28.116666666666667,7.04767495152,28.537386445271125
2016-05-16 11:50:02,2016-05-16 12:19:33,1741,29.016666666666666,8.12299547923,23.657489247998235
2016-05-16 12:20:04,2016-05-16 12:49:33,1672,27.866666666666667,8.61871348997,22.325362499110437
2016-05-16 12:50:02,2016-05-16 13:19:33,1504,25.066666666666666,7.63078560103,25.656795414766187
2016-05-16 13:20:03,2016-05-16 13:49:34,1705,28.416666666666668,7.37177424746,26.248348922350452
2016-05-16 13:50:03,2016-05-16 14:19:35,2059,34.31666666666667,8.94705103496,29.840121592104552
2016-05-16 14:20:05,2016-05-16 14:49:34,2303,38.38333333333333,8.0085197689,42.147310514811274
2016-05-16 14:50:03,2016-05-16 15:19:32,2224,37.06666666666667,9.94294836667,35.335775567563815
2016-05-16 15:20:03,2016-05-16 15:49:33,2363,39.38333333333333,6.28779682312,35.748482824625135
2016-05-16 15:50:04,2016-05-16 16:19:33,2141,35.68333333333333,6.80071483171,38.852678436681465
2016-05-16 16:20:03,2016-05-16 16:49:34,2101,35.016666666666666,8.32564645471,33.41703250061847
2016-05-16 16:50:05,2016-05-16 17:19:33,1968,32.8,6.60504857413,35.24251975729952
2016-05-16 17:20:03,2016-05-16 17:49:33,1801,30.016666666666666,6.54596992219,25.618122501125892
2016-05-16 17:50:04,2016-05-16 18:19:34,1667,27.783333333333335,6.53730746477,29.20283387251013
2016-05-16 18:20:04,2016-05-16 18:49:33,1474,24.566666666666666,6.15187414985,21.834834032092136
2016-05-16 18:50:02,2016-05-16 19:19:32,1406,23.433333333333334,7.05305292448,22.504760880807037
2016-05-16 19:20:02,2016-05-16 19:49:31,1154,19.233333333333334,5.46310859818,15.594565524644354
2016-05-16 19:50:01,2016-05-16 20:19:33,1097,18.283333333333335,6.061055097,18.9101237667932
2016-05-16 20:20:03,2016-05-16 20:49:33,1033,17.216666666666665,5.81690543923,19.846699153535205
2016-05-16 20:50:02,2016-05-16 21:19:33,967,16.116666666666667,5.55005004982,15.982316238035663
2016-05-16 21:20:03,2016-05-16 21:49:34,872,14.533333333333333,5.6286963164,12.145538460316697
2016-05-16 21:50:04,2016-05-16 22:19:33,820,13.666666666666666,5.54877363828,10.297133216300137
2016-05-16 22:20:03,2016-05-16 22:49:36,846,14.1,5.85291949942,13.458039558286911
2016-05-16 22:50:05,2016-05-16 23:19:32,616,10.266666666666667,4.02850951208,10.459707677480901
2016-05-16 23:20:04,2016-05-16 23:49:33,501,8.35,3.67797498632,10.831899876764322
2016-05-16 23:50:03,2016-05-17 00:21:34,386,6.433333333333334,2.59079567358,5.834389622596674
2016-05-17 00:22:03,2016-05-17 00:51:33,365,6.083333333333333,3.16907802926,6.795921511681218
2016-05-17 00:52:03,2016-05-17 01:21:33,367,6.116666666666666,3.15220381462,5.943000074474773
2016-05-17 01:22:03,2016-05-17 01:51:33,418,6.966666666666667,3.4926907806,7.753656206886623
2016-05-17 01:52:04,2016-05-17 02:21:33,305,5.083333333333333,2.66640623728,4.449759159279246
2016-05-17 02:22:02,2016-05-17 02:51:33,291,4.85,2.50881778268,5.798874372682911
2016-05-17 02:52:03,2016-05-17 03:21:33,168,2.8,2.04776300712,2.0616638482250687
2016-05-17 03:22:04,2016-05-17 03:51:33,207,3.45,2.10099182927,4.6196037124427605
2016-05-17 03:52:03,2016-05-17 04:22:02,213,3.55,2.31966233175,3.702242653758535
2016-05-17 04:22:32,2016-05-17 04:52:02,272,4.533333333333333,2.2395436043,3.324652219699069
2016-05-17 04:52:32,2016-05-17 05:22:03,432,7.2,2.92574776767,8.355404862594774
2016-05-17 05:22:33,2016-05-17 05:52:02,720,12.0,3.81663027639,10.285442175074857
2016-05-17 05:52:33,2016-05-17 06:22:03,1012,16.866666666666667,5.210459566,14.724288675327534
2016-05-17 06:22:32,2016-05-17 06:52:01,1581,26.35,6.58742488888,29.069248468090205
2016-05-17 06:52:31,2016-05-17 07:22:02,1831,30.516666666666666,8.96937691382,30.53559143307778
2016-05-17 07:22:32,2016-05-17 07:52:04,2111,35.18333333333333,8.26940478847,40.528332055779416
2016-05-17 07:52:34,2016-05-17 08:22:04,1958,32.63333333333333,8.78249521618,35.125038074327016
2016-05-17 08:22:34,2016-05-17 08:52:03,1732,28.866666666666667,6.60168328703,33.17884471330158
2016-05-17 08:52:33,2016-05-17 09:22:03,1459,24.316666666666666,6.25430962528,21.393433030010303
2016-05-17 09:22:33,2016-05-17 09:52:05,1576,26.266666666666666,7.70468832739,22.079657202144254
2016-05-17 09:52:35,2016-05-17 10:22:04,1383,23.05,6.96042383767,21.42899059461381
2016-05-17 10:22:33,2016-05-17 10:52:03,1608,26.8,6.88428161345,25.57019635305929
2016-05-17 10:52:32,2016-05-17 11:22:04,1554,25.9,8.15414005276,28.80774808989967
2016-05-17 11:22:32,2016-05-17 11:52:03,1648,27.466666666666665,6.61933195689,30.9708343203799
2016-05-17 11:52:34,2016-05-17 12:22:03,1789,29.816666666666666,8.55470955413,30.4304705806581
2016-05-17 12:22:34,2016-05-17 12:52:02,1726,28.766666666666666,8.60497272253,25.55760413749459
2016-05-17 12:52:32,2016-05-17 13:22:02,1679,27.983333333333334,7.137907412,29.06628951909325
2016-05-17 13:22:32,2016-05-17 13:52:03,1842,30.7,9.30107520666,35.76110457051945
2016-05-17 13:52:34,2016-05-17 14:22:04,2046,34.1,8.98647131341,34.42893617979019
2016-05-17 14:22:34,2016-05-17 14:52:02,2256,37.6,9.22171350672,39.62085779539909
2016-05-17 14:52:32,2016-05-17 15:22:02,2197,36.61666666666667,8.28671962976,37.96278716860621
2016-05-17 15:22:33,2016-05-17 15:52:02,2228,37.13333333333333,5.58708828958,39.1957906904878
2016-05-17 15:52:33,2016-05-17 16:22:03,2191,36.516666666666666,6.18733024458,33.83765049405057
2016-05-17 16:22:33,2016-05-17 16:52:03,2070,34.5,5.47874681535,35.355323808797216
2016-05-17 16:52:32,2016-05-17 17:22:02,1862,31.033333333333335,7.5563806739,30.72762303184914
2016-05-17 17:22:33,2016-05-17 17:52:02,1764,29.4,7.37156699759,32.979116061113146
2016-05-17 17:52:32,2016-05-17 18:22:04,1719,28.65,7.41805230502,30.486061546757444
2016-05-17 18:22:34,2016-05-17 18:52:05,1665,27.75,6.70230060004,25.211968340778473
2016-05-17 18:52:34,2016-05-17 19:22:02,1362,22.7,7.49066085202,25.80709358129529
2016-05-17 19:22:32,2016-05-17 19:52:03,1352,22.533333333333335,6.87620696476,17.958975453777946
2016-05-17 19:52:33,2016-05-17 20:22:03,1316,21.933333333333334,6.21253213718,21.3438968351478
2016-05-17 20:22:33,2016-05-17 20:52:04,1072,17.866666666666667,5.56916111776,14.383021181169813
2016-05-17 20:52:34,2016-05-17 21:22:03,1057,17.616666666666667,5.89658564105,18.54084236182379
2016-05-17 21:22:32,2016-05-17 21:52:03,981,16.35,5.7440548976,18.482566734372913
2016-05-17 21:52:33,2016-05-17 22:22:02,953,15.883333333333333,4.86515387447,16.33368557154708
2016-05-17 22:22:33,2016-05-17 22:52:04,814,13.566666666666666,5.36459587377,12.018909167709776
2016-05-17 22:52:35,2016-05-17 23:22:04,638,10.633333333333333,4.83723980064,8.02544511165527
2016-05-17 23:22:32,2016-05-17 23:52:03,530,8.833333333333334,4.18396409587,6.826962096560895
2016-05-17 23:52:33,2016-05-18 00:22:02,413,6.883333333333334,2.96137167918,8.542425460675917
2016-05-18 00:22:33,2016-05-18 00:52:04,375,6.25,2.56661255354,7.678306227428347
2016-05-18 00:52:34,2016-05-18 01:22:03,248,4.133333333333334,2.25437845585,5.424144101020286
2016-05-18 01:22:34,2016-05-18 01:52:02,262,4.366666666666666,2.73231688418,5.473727706711109
2016-05-18 01:52:33,2016-05-18 02:22:02,178,2.966666666666667,1.48286509464,3.19107377760285
2016-05-18 02:22:33,2016-05-18 02:52:02,140,2.3333333333333335,1.47948940141,1.9418782586419712
2016-05-18 02:52:32,2016-05-18 03:22:03,130,2.1666666666666665,1.66499916583,1.568153068969731
2016-05-18 03:22:34,2016-05-18 03:52:02,192,3.2,2.10396451174,2.0591968941080867
2016-05-18 03:52:32,2016-05-18 04:23:03,191,3.183333333333333,1.92779378796,3.724549484588816
2016-05-18 04:23:33,2016-05-18 04:53:03,278,4.633333333333334,2.7200898678,6.25749838882349
2016-05-18 04:53:33,2016-05-18 05:23:02,390,6.5,3.07408522979,7.728522345053887
2016-05-18 05:23:32,2016-05-18 05:53:03,774,12.9,4.7668997612,10.445542630106132
2016-05-18 05:53:33,2016-05-18 06:23:03,1076,17.933333333333334,6.6654998979,21.363243403195153
2016-05-18 06:23:33,2016-05-18 06:53:02,1616,26.933333333333334,7.56938277243,27.545947408026716
2016-05-18 06:53:33,2016-05-18 07:23:05,2001,33.35,10.2173463613,30.68244773987052
2016-05-18 07:23:33,2016-05-18 07:53:03,2170,36.166666666666664,9.24692140961,31.152615991910665
2016-05-18 07:53:33,2016-05-18 08:23:03,1952,32.53333333333333,9.10945784458,33.379251604845635
2016-05-18 08:23:33,2016-05-18 08:53:04,1865,31.083333333333332,6.86850703493,34.73553609094245
2016-05-18 08:53:34,2016-05-18 09:23:05,1580,26.333333333333332,7.17092896508,24.826871836475153
2016-05-18 09:23:34,2016-05-18 09:53:03,1503,25.05,6.80055144823,28.442427041868772
2016-05-18 09:53:33,2016-05-18 10:23:04,1558,25.966666666666665,6.28746548477,27.599220458394207
2016-05-18 10:23:32,2016-05-18 10:53:02,1603,26.716666666666665,7.07364042689,22.652387261515184
2016-05-18 10:53:33,2016-05-18 11:23:03,1692,28.2,8.19715397765,33.8995842932998
2016-05-18 11:23:33,2016-05-18 11:53:03,1583,26.383333333333333,8.54808295597,21.20402442386225
2016-05-18 11:53:33,2016-05-18 12:23:02,1632,27.2,6.48793752539,27.306963943051628
2016-05-18 12:23:33,2016-05-18 12:53:04,1780,29.666666666666668,6.65248491585,30.758580582115556
2016-05-18 12:53:33,2016-05-18 13:23:04,1761,29.35,6.75481309882,28.420367611520177
2016-05-18 13:23:34,2016-05-18 13:53:02,1868,31.133333333333333,7.59926897069,26.77337741042398
2016-05-18 13:53:32,2016-05-18 14:23:02,1940,32.333333333333336,7.89866374072,30.516868831126423
2016-05-18 14:23:32,2016-05-18 14:53:02,2351,39.18333333333333,7.60370889033,43.4048934778885
2016-05-18 14:53:32,2016-05-18 15:23:03,2227,37.11666666666667,8.10368571838,36.61190977939972
2016-05-18 15:23:34,2016-05-18 15:53:04,1955,32.583333333333336,7.20252656287,31.517743839036527
2016-05-18 15:53:32,2016-05-18 16:23:03,1803,30.05,9.01189029375,24.482386624958526
2016-05-18 16:23:33,2016-05-18 16:53:03,1666,27.766666666666666,8.18813504747,28.041607274496045
2016-05-18 16:53:33,2016-05-18 17:23:03,1587,26.45,8.4998529399,30.670428031403738
2016-05-18 17:23:34,2016-05-18 17:53:04,1348,22.466666666666665,7.38572196125,22.51903057353405
2016-05-18 17:53:33,2016-05-18 18:23:03,1511,25.183333333333334,7.64306148666,29.425865942325924
2016-05-18 18:23:33,2016-05-18 18:53:03,1528,25.466666666666665,7.37443029815,29.014831334506223
2016-05-18 18:53:33,2016-05-18 19:23:03,1711,28.516666666666666,7.48440972214,29.570208316025386
2016-05-18 19:23:34,2016-05-18 19:53:04,1353,22.55,7.23285328668,24.722811087284928
2016-05-18 19:53:34,2016-05-18 20:23:03,1343,22.383333333333333,7.23438932384,24.759388473965952
2016-05-18 20:23:33,2016-05-18 20:53:04,1255,20.916666666666668,7.0623217775,16.785336983049145
2016-05-18 20:53:34,2016-05-18 21:23:03,1208,20.133333333333333,7.35406161398,16.530978535935866
2016-05-18 21:23:33,2016-05-18 21:53:04,1147,19.116666666666667,6.35371719722,19.948956011997762
2016-05-18 21:53:35,2016-05-18 22:23:03,948,15.8,5.46443043693,19.61805292461573
2016-05-18 22:23:33,2016-05-18 22:53:04,950,15.833333333333334,5.12889418448,18.489043225348748
2016-05-18 22:53:34,2016-05-18 23:23:03,683,11.383333333333333,4.34392935281,10.068689044731789
2016-05-18 23:23:33,2016-05-18 23:53:04,564,9.4,4.1400483089,11.368348790171895
2016-05-18 23:53:34,2016-05-19 00:23:04,458,7.633333333333334,3.81648471182,9.100223328217542
2016-05-19 00:23:35,2016-05-19 00:53:03,340,5.666666666666667,2.88482620312,5.285281650159751
2016-05-19 00:53:33,2016-05-19 01:23:03,261,4.35,2.1277922831,4.035902508589354
2016-05-19 01:23:33,2016-05-19 01:53:03,244,4.066666666666666,2.47565928368,2.836123213899639
2016-05-19 01:53:34,2016-05-19 02:23:04,202,3.3666666666666667,2.0813991021,4.117980564014562
2016-05-19 02:23:32,2016-05-19 02:53:02,164,2.7333333333333334,1.6213848676,2.6689025609186787
2016-05-19 02:53:32,2016-05-19 03:23:02,169,2.816666666666667,1.87520369264,2.0883846238119914
2016-05-19 03:23:33,2016-05-19 03:53:02,165,2.75,1.62916133844,2.8128025492865047
2016-05-19 03:53:33,2016-05-19 04:24:02,172,2.8666666666666667,1.6977108771,3.2144467752157393
2016-05-19 04:24:32,2016-05-19 04:54:02,241,4.016666666666667,2.2912272306,5.150065469229761
2016-05-19 04:54:32,2016-05-19 05:24:02,447,7.45,3.49964283892,8.129559009634841
2016-05-19 05:24:33,2016-05-19 05:54:02,710,11.833333333333334,4.09945795875,12.451966447583889
2016-05-19 05:54:33,2016-05-19 06:24:02,1070,17.833333333333332,6.61353830328,14.720988747256296
2016-05-19 06:24:32,2016-05-19 06:54:02,1575,26.25,7.5246816101,31.175151067033
2016-05-19 06:54:32,2016-05-19 07:24:03,1929,32.15,7.4045594062,30.069404089623802
2016-05-19 07:24:33,2016-05-19 07:54:03,2135,35.583333333333336,8.28913277866,33.20592140125201
2016-05-19 07:54:35,2016-05-19 08:24:04,2017,33.61666666666667,7.5212846125,38.240523430311065
2016-05-19 08:24:32,2016-05-19 08:54:03,1818,30.3,9.22189423781,30.226356614324793
2016-05-19 08:54:33,2016-05-19 09:24:04,1557,25.95,7.10733189507,21.325924229876065
2016-05-19 09:24:32,2016-05-19 09:54:03,1560,26.0,6.95701085237,24.039053737431345
2016-05-19 09:54:33,2016-05-19 10:24:04,1511,25.183333333333334,7.04625590099,22.997006102131735
2016-05-19 10:24:32,2016-05-19 10:54:02,1584,26.4,6.33561362458,29.964760560355664
2016-05-19 10:54:32,2016-05-19 11:24:02,1794,29.9,8.82364248294,28.4010237372813
2016-05-19 11:24:32,2016-05-19 11:54:01,1705,28.416666666666668,7.63389735907,29.4568665911059
2016-05-19 11:54:32,2016-05-19 12:24:04,1912,31.866666666666667,8.16795908141,26.894159836071946
2016-05-19 12:24:32,2016-05-19 12:54:02,1763,29.383333333333333,8.64309293919,27.32563284083885
2016-05-19 12:54:32,2016-05-19 13:24:02,1664,27.733333333333334,7.38436787334,23.40002343609234
2016-05-19 13:24:32,2016-05-19 13:54:03,2324,38.733333333333334,7.25687413576,36.505815972575775
2016-05-19 13:54:33,2016-05-19 14:24:03,2266,37.766666666666666,9.27787092435,42.12900650598717
2016-05-19 14:24:34,2016-05-19 14:54:02,2275,37.916666666666664,7.09763262566,42.26313450260771
2016-05-19 14:54:32,2016-05-19 15:24:04,2280,38.0,4.80277697449,36.081052598687265
2016-05-19 15:24:33,2016-05-19 15:54:03,2238,37.3,5.97578446733,40.5569349518687
2016-05-19 15:54:32,2016-05-19 16:24:03,2079,34.65,5.66811256063,36.199762394647614
2016-05-19 16:24:33,2016-05-19 16:54:03,2012,33.53333333333333,4.59879211195,31.34579529551138
2016-05-19 16:54:32,2016-05-19 17:24:03,1888,31.466666666666665,6.20340408342,35.628430497348845
2016-05-19 17:24:33,2016-05-19 17:54:03,1708,28.466666666666665,6.67199786837,31.86037614675306
2016-05-19 17:54:33,2016-05-19 18:24:03,1726,28.766666666666666,8.25503213534,23.753565248039997
2016-05-19 18:24:33,2016-05-19 18:54:03,1798,29.966666666666665,7.15999689634,31.617519299469194
2016-05-19 18:54:33,2016-05-19 19:24:03,1669,27.816666666666666,7.95087346704,26.83209757043509
2016-05-19 19:24:33,2016-05-19 19:54:03,1652,27.533333333333335,7.40600357068,24.205766598686807
2016-05-19 19:54:33,2016-05-19 20:24:04,1556,25.933333333333334,7.62204405364,30.85672841259103
2016-05-19 20:24:33,2016-05-19 20:54:02,1266,21.1,7.08684226813,23.378384491659407
2016-05-19 20:54:33,2016-05-19 21:24:03,1264,21.066666666666666,6.80653280965,17.64571771514862
2016-05-19 21:24:33,2016-05-19 21:54:04,1189,19.816666666666666,6.97971266521,20.680971437799297
2016-05-19 21:54:35,2016-05-19 22:24:04,1028,17.133333333333333,6.16297186609,19.41833206339853
2016-05-19 22:24:34,2016-05-19 22:54:05,972,16.2,5.83038020487,16.81088046130604
2016-05-19 22:54:36,2016-05-19 23:24:03,802,13.366666666666667,5.51351873933,10.206890929823768
2016-05-19 23:24:34,2016-05-19 23:54:04,656,10.933333333333334,4.77446913861,13.500674646215161
2016-05-19 23:54:34,2016-05-20 00:24:03,592,9.866666666666667,4.72393433015,6.6458544515245315
2016-05-20 00:24:32,2016-05-20 00:54:04,465,7.75,3.28950350864,7.793932884173581
2016-05-20 00:54:33,2016-05-20 01:24:04,401,6.683333333333334,3.18062712195,8.529028080328441
2016-05-20 01:24:32,2016-05-20 01:54:03,328,5.466666666666667,2.68617861572,4.073315981984875
2016-05-20 01:54:33,2016-05-20 02:24:03,206,3.433333333333333,1.94393644158,2.478992097027938
2016-05-20 02:24:33,2016-05-20 02:54:03,201,3.35,2.15116247643,2.8402205334108124
2016-05-20 02:54:34,2016-05-20 03:24:04,145,2.4166666666666665,1.62574769123,3.1383244562277652
2016-05-20 03:24:32,2016-05-20 03:54:03,187,3.1166666666666667,2.13769086217,3.195390033381834
2016-05-20 03:54:32,2016-05-20 04:25:03,210,3.5,1.98746069144,3.588544525108105
2016-05-20 04:25:33,2016-05-20 04:55:02,294,4.9,2.4337899115,3.9787226225526675
2016-05-20 04:55:31,2016-05-20 05:25:02,397,6.616666666666666,3.12031871591,7.650295030469113
2016-05-20 05:25:32,2016-05-20 05:55:01,732,12.2,4.33128156554,15.206609004405188
2016-05-20 05:55:33,2016-05-20 06:25:03,1024,17.066666666666666,5.46463376835,13.632467149611816
2016-05-20 06:25:34,2016-05-20 06:55:03,1503,25.05,6.8712565566,22.234649929815728
2016-05-20 06:55:34,2016-05-20 07:25:02,1733,28.883333333333333,8.51487260947,31.834753863200323
2016-05-20 07:25:33,2016-05-20 07:55:03,1859,30.983333333333334,7.85597790787,31.407596141313384
2016-05-20 07:55:35,2016-05-20 08:25:02,1766,29.433333333333334,8.21658214967,28.92125277699164
2016-05-20 08:25:33,2016-05-20 08:55:03,1786,29.766666666666666,7.52410939728,33.334665469108536
2016-05-20 08:55:34,2016-05-20 09:25:02,1650,27.5,8.16190337278,23.780863670578405
2016-05-20 09:25:32,2016-05-20 09:55:01,1804,30.066666666666666,6.84072770658,25.704871643513336
2016-05-20 09:55:31,2016-05-20 10:25:03,1899,31.65,8.24989898928,28.725920530700183
2016-05-20 10:25:33,2016-05-20 10:55:04,1925,32.083333333333336,7.72073326972,35.11437179091904
2016-05-20 10:55:33,2016-05-20 11:25:03,2034,33.9,8.90636476534,32.31600336287046
2016-05-20 11:25:34,2016-05-20 11:55:04,2104,35.06666666666667,8.61368420338,32.51507419460757
2016-05-20 11:55:33,2016-05-20 12:25:03,2193,36.55,8.72052177338,38.670082025445645
2016-05-20 12:25:33,2016-05-20 12:55:03,2160,36.0,7.52994023881,37.43407502887427
2016-05-20 12:55:33,2016-05-20 13:25:04,2239,37.31666666666667,9.08385319613,43.43769129685618
2016-05-20 13:25:35,2016-05-20 13:55:02,2338,38.96666666666667,7.5937840077,37.6195720068388
2016-05-20 13:55:32,2016-05-20 14:25:02,2267,37.78333333333333,6.63096691458,40.92658467645628
2016-05-20 14:25:32,2016-05-20 14:55:03,2200,36.666666666666664,4.36144726235,35.5184558212751
2016-05-20 14:55:33,2016-05-20 15:25:03,2191,36.516666666666666,6.52045925445,38.169400948300044
2016-05-20 15:25:35,2016-05-20 15:55:04,2261,37.68333333333333,5.80083806206,38.4978115679044
2016-05-20 15:55:33,2016-05-20 16:25:03,1838,30.633333333333333,7.75019713011,34.18525516132776
2016-05-20 16:25:33,2016-05-20 16:55:04,1716,28.6,8.07093550959,23.9506809658008
2016-05-20 16:55:33,2016-05-20 17:25:03,1741,29.016666666666666,7.94248421815,30.68357516196187
2016-05-20 17:25:34,2016-05-20 17:55:03,1772,29.533333333333335,6.52550551469,31.37779344291307
2016-05-20 17:55:33,2016-05-20 18:25:02,1649,27.483333333333334,5.17845429534,30.61310561981641
2016-05-20 18:25:32,2016-05-20 18:55:03,1818,30.3,4.31779264594,29.903856119466198
2016-05-20 18:55:33,2016-05-20 19:25:04,1668,27.8,5.22111099288,24.423188449208773
2016-05-20 19:25:33,2016-05-20 19:55:02,1868,31.133333333333333,6.66699999167,28.70645919246782
2016-05-20 19:55:32,2016-05-20 20:25:03,1782,29.7,6.80024509362,31.19224572280062
2016-05-20 20:25:33,2016-05-20 20:55:05,1975,32.916666666666664,6.64402404839,31.080984701650088
2016-05-20 20:55:33,2016-05-20 21:25:03,1815,30.25,5.88677897213,30.954537700612967
2016-05-20 21:25:34,2016-05-20 21:55:04,1494,24.9,8.46108740057,25.098223048098827
2016-05-20 21:55:34,2016-05-20 22:25:03,1269,21.15,7.86728458025,24.062532361848632
2016-05-20 22:25:32,2016-05-20 22:55:03,1224,20.4,6.90941386805,18.87805588916604
2016-05-20 22:55:33,2016-05-20 23:25:03,934,15.566666666666666,5.09040491731,13.175139116122518
2016-05-20 23:25:33,2016-05-20 23:55:04,890,14.833333333333334,6.17296975171,11.892964970191386
2016-05-20 23:55:35,2016-05-21 00:25:02,756,12.6,4.18807831827,15.416763080880635
2016-05-21 00:25:32,2016-05-21 00:55:04,631,10.516666666666667,4.45156027578,12.00741808630767
2016-05-21 00:55:33,2016-05-21 01:25:03,577,9.616666666666667,3.91191200764,8.6878854087599
2016-05-21 01:25:33,2016-05-21 01:55:04,423,7.05,3.1060424981,9.107670538344275
2016-05-21 01:55:34,2016-05-21 02:25:04,257,4.283333333333333,1.96716095483,4.945465335735939
2016-05-21 02:25:32,2016-05-21 02:55:02,227,3.783333333333333,2.08239979084,4.144129581431814
2016-05-21 02:55:32,2016-05-21 03:25:04,216,3.6,2.34662878757,2.3165080927127693
2016-05-21 03:25:33,2016-05-21 03:55:03,192,3.2,1.73012523631,3.0469982167799303
2016-05-21 03:55:33,2016-05-21 04:26:02,179,2.9833333333333334,1.72715244132,2.844695243083537
2016-05-21 04:26:32,2016-05-21 04:56:02,190,3.1666666666666665,2.15380799722,3.0125454840516563
2016-05-21 04:56:32,2016-05-21 05:26:03,219,3.65,2.22729282613,2.452070820768246
2016-05-21 05:26:34,2016-05-21 05:56:04,386,6.433333333333334,2.49911095303,5.1314351040799595
2016-05-21 05:56:32,2016-05-21 06:26:03,646,10.766666666666667,4.90022675212,13.01979183423249
2016-05-21 06:26:33,2016-05-21 06:56:03,929,15.483333333333333,6.15762851176,18.40036886233491
2016-05-21 06:56:33,2016-05-21 07:26:04,1155,19.25,5.92347026666,18.979440952808048
2016-05-21 07:26:34,2016-05-21 07:56:05,1467,24.45,7.83884557827,22.557158459258417
2016-05-21 07:56:35,2016-05-21 08:26:02,1398,23.3,7.60767156669,27.678437385080368
2016-05-21 08:26:33,2016-05-21 08:56:02,1656,27.6,7.4233864689,31.31774595461994
2016-05-21 08:56:32,2016-05-21 09:26:04,1820,30.333333333333332,7.66086737184,32.08608838315948
2016-05-21 09:26:34,2016-05-21 09:56:03,1831,30.516666666666666,9.33004406325,36.968737481892326
2016-05-21 09:56:34,2016-05-21 10:26:04,2101,35.016666666666666,8.64193586852,36.61089595892941
2016-05-21 10:26:32,2016-05-21 10:56:02,2219,36.983333333333334,8.32964918562,32.01329296044486
2016-05-21 10:56:32,2016-05-21 11:26:03,2155,35.916666666666664,8.30118800066,33.4001789694009
2016-05-21 11:26:35,2016-05-21 11:56:04,2214,36.9,8.54146747735,37.80962802976341
2016-05-21 11:56:34,2016-05-21 12:26:04,2246,37.43333333333333,9.37792917203,32.95988481550735
2016-05-21 12:26:33,2016-05-21 12:56:03,2179,36.31666666666667,7.11451958244,37.98805984783046
